,region,yearweek,max_wind,min_wind,avg_wind,max_rain,min_rain,avg_rain,max_snow,min_snow,avg_snow,max_tempmax,min_tempmax,avg_tempmax,max_tempmin,min_tempmin,avg_tempmin
39,Boston,201139,4.9,2.2,3.7714285714285714,23.9,0.0,5.071428571428571,0.0,0.0,0.0,25.0,18.3,22.214285714285715,18.9,13.9,16.185714285714287
40,Boston,201140,6.2,3.0,4.485714285714286,28.4,0.0,4.314285714285714,0.0,0.0,0.0,30.6,16.7,22.085714285714285,18.3,7.8,12.142857142857142
41,Boston,201141,8.6,3.5,5.514285714285714,23.6,0.0,5.757142857142857,0.0,0.0,0.0,29.4,16.7,20.071428571428573,17.8,12.2,14.514285714285714
42,Boston,201142,6.8,2.6,4.985714285714286,29.7,0.0,5.942857142857143,0.0,0.0,0.0,20.6,14.4,17.7,13.3,7.8,11.428571428571429
43,Boston,201143,7.5,2.3,5.285714285714286,25.9,0.0,7.3,15.0,0.0,3.5714285714285716,17.2,8.9,11.571428571428571,10.0,1.1,4.285714285714286
44,Boston,201144,6.2,3.0,4.014285714285714,0.0,0.0,0.0,0.0,0.0,0.0,17.2,9.4,12.685714285714285,5.6,2.2,3.557142857142857
45,Boston,201145,7.3,1.9,4.114285714285715,26.7,0.0,3.814285714285714,0.0,0.0,0.0,20.6,11.7,16.742857142857144,11.1,2.8,7.0
46,Boston,201146,7.5,2.1,5.571428571428571,19.8,0.0,3.3000000000000003,0.0,0.0,0.0,20.0,7.2,15.071428571428571,13.3,2.2,7.685714285714285
47,Boston,201147,8.8,1.8,3.9714285714285715,37.1,0.0,5.414285714285714,0.0,0.0,0.0,17.2,7.8,12.228571428571428,7.2,-0.6,2.357142857142857
48,Boston,201148,7.4,3.0,4.571428571428571,17.8,0.0,2.757142857142857,0.0,0.0,0.0,19.4,7.2,13.485714285714286,11.7,1.1,5.328571428571428
49,Boston,201149,7.2,3.1,4.385714285714285,40.6,0.0,9.357142857142858,0.0,0.0,0.0,17.2,3.3,11.257142857142856,9.4,-2.2,3.5714285714285716
50,Boston,201150,7.4,2.9,4.8428571428571425,1.3,0.0,0.2571428571428572,0.0,0.0,0.0,12.2,-2.2,7.285714285714286,5.0,-6.7,-0.014285714285714362
51,Boston,201151,6.3,3.4,4.457142857142857,14.7,0.0,4.0285714285714285,0.0,0.0,0.0,14.4,-0.6,8.0,7.2,-7.8,-2.0
52,Boston,201152,8.8,1.8,5.057142857142857,4.6,0.0,0.8142857142857142,0.0,0.0,0.0,13.9,0.6,8.014285714285714,3.9,-5.0,-1.1142857142857143
53,Boston,201201,6.6,2.2,4.742857142857143,0.3,0.0,0.04285714285714286,0.0,0.0,0.0,15.6,-2.2,6.442857142857143,1.1,-12.2,-4.2
54,Boston,201202,8.7,3.2,6.057142857142857,23.4,0.0,3.6,13.0,0.0,1.8571428571428572,12.2,-7.2,3.9571428571428577,0.6,-14.4,-3.9571428571428577
55,Boston,201203,9.2,3.3,5.128571428571428,4.6,0.0,1.4285714285714286,74.0,0.0,22.142857142857142,11.1,-5.0,2.2285714285714286,0.6,-12.2,-7.128571428571428
56,Boston,201204,6.6,2.1,4.757142857142857,22.6,0.0,4.614285714285714,5.0,0.0,0.7142857142857143,13.3,5.0,7.771428571428571,5.6,-2.2,1.7428571428571427
57,Boston,201205,6.1,2.6,4.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.2,6.728571428571429,1.7,-5.6,-1.7571428571428573
58,Boston,201206,7.5,3.4,5.085714285714286,1.8,0.0,0.2571428571428572,0.0,0.0,0.0,10.0,-1.1,6.028571428571429,-1.1,-8.9,-3.0142857142857147
59,Boston,201207,6.2,1.0,3.857142857142857,1.0,0.0,0.18571428571428572,0.0,0.0,0.0,11.7,5.0,7.542857142857143,3.3,-8.3,-0.5571428571428573
60,Boston,201208,10.2,3.4,5.628571428571428,13.7,0.0,2.142857142857143,0.0,0.0,0.0,13.9,5.0,8.028571428571428,5.0,-2.8,0.4
61,Boston,201209,10.0,3.6,5.171428571428572,14.7,0.0,4.542857142857143,23.0,0.0,5.142857142857143,11.1,1.7,5.8,1.1,-5.0,-1.3571428571428572
62,Boston,201210,10.8,4.9,6.571428571428571,0.0,0.0,0.0,3.0,0.0,0.42857142857142855,20.0,3.3,11.257142857142856,10.0,-6.7,-0.08571428571428594
63,Boston,201211,4.7,2.1,3.5714285714285716,1.8,0.0,0.5142857142857143,0.0,0.0,0.0,23.3,5.6,14.771428571428572,9.4,2.8,4.914285714285714
64,Boston,201212,4.8,2.7,3.7285714285714286,0.3,0.0,0.04285714285714286,0.0,0.0,0.0,28.3,8.9,20.7,14.4,5.6,9.828571428571427
65,Boston,201213,7.6,3.0,4.857142857142857,4.8,0.0,1.0571428571428572,0.0,0.0,0.0,10.6,6.1,9.214285714285714,4.4,-2.8,1.5714285714285714
66,Boston,201214,5.7,3.6,4.985714285714286,1.3,0.0,0.18571428571428572,0.0,0.0,0.0,17.8,10.0,12.62857142857143,6.1,2.2,3.957142857142857
67,Boston,201215,7.4,3.6,4.685714285714285,8.1,0.0,1.157142857142857,0.0,0.0,0.0,25.0,12.2,17.442857142857143,12.2,5.0,7.371428571428571
68,Boston,201216,6.4,4.3,5.214285714285714,26.4,0.0,3.814285714285714,0.0,0.0,0.0,30.6,16.7,23.2,15.0,6.7,10.700000000000001
69,Boston,201217,8.6,4.8,6.328571428571428,37.6,0.0,5.371428571428572,0.0,0.0,0.0,17.2,13.9,15.714285714285714,7.8,2.8,5.3999999999999995
70,Boston,201218,5.6,1.7,3.657142857142857,15.2,0.0,2.6857142857142855,0.0,0.0,0.0,14.4,10.0,11.885714285714286,9.4,5.0,7.457142857142857
71,Boston,201219,5.3,3.2,4.385714285714285,21.6,0.0,4.614285714285714,0.0,0.0,0.0,26.7,14.4,19.599999999999998,15.0,8.3,10.785714285714286
72,Boston,201220,4.5,2.3,3.3285714285714287,12.7,0.0,2.357142857142857,0.0,0.0,0.0,22.8,17.8,20.485714285714288,15.6,9.4,12.228571428571428
73,Boston,201221,4.4,2.6,3.7142857142857144,14.7,0.0,2.1714285714285713,0.0,0.0,0.0,30.0,15.0,21.585714285714285,18.9,12.2,15.314285714285715
74,Boston,201222,7.3,2.8,4.6571428571428575,28.7,0.0,4.757142857142857,0.0,0.0,0.0,28.3,16.7,20.557142857142857,17.2,11.7,14.685714285714285
75,Boston,201223,7.8,2.8,4.2,7.9,0.0,2.2142857142857144,0.0,0.0,0.0,26.1,11.7,19.428571428571427,15.0,10.0,12.214285714285714
76,Boston,201224,5.8,3.2,4.242857142857143,17.8,0.0,2.585714285714286,0.0,0.0,0.0,23.3,17.2,20.142857142857142,16.7,11.1,14.214285714285714
77,Boston,201225,4.9,3.5,4.285714285714286,30.2,0.0,4.385714285714285,0.0,0.0,0.0,36.1,17.8,29.285714285714285,26.7,12.8,18.728571428571428
78,Boston,201226,6.3,3.4,4.828571428571428,23.6,0.0,3.771428571428572,0.0,0.0,0.0,32.8,22.8,27.942857142857143,21.1,16.1,18.242857142857144
79,Boston,201227,4.3,3.6,3.8714285714285714,3.6,0.0,0.5142857142857143,0.0,0.0,0.0,31.7,26.7,29.214285714285715,22.8,20.0,20.885714285714283
80,Boston,201228,4.9,3.3,4.128571428571429,0.0,0.0,0.0,0.0,0.0,0.0,32.8,26.7,30.24285714285714,22.2,18.3,20.071428571428573
81,Boston,201229,5.5,3.0,3.942857142857143,44.2,0.0,6.528571428571429,0.0,0.0,0.0,36.1,21.7,28.014285714285712,24.4,16.1,19.514285714285712
82,Boston,201230,5.0,2.5,3.9,22.1,0.0,5.3,0.0,0.0,0.0,32.8,22.2,27.142857142857142,20.0,17.2,18.414285714285715
83,Boston,201231,5.6,3.3,4.142857142857143,20.3,0.0,4.928571428571429,0.0,0.0,0.0,33.3,22.8,28.25714285714286,23.3,17.2,20.3
84,Boston,201232,4.6,3.4,3.9714285714285715,29.7,0.0,4.285714285714286,0.0,0.0,0.0,29.4,25.0,28.0,22.2,18.9,20.728571428571428
85,Boston,201233,4.6,2.7,3.414285714285714,21.1,0.0,3.1571428571428575,0.0,0.0,0.0,30.0,22.2,27.37142857142857,21.7,16.1,19.12857142857143
86,Boston,201234,3.8,2.8,3.1714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,30.6,23.9,26.2,20.0,16.7,18.585714285714285
87,Boston,201235,6.5,2.8,4.457142857142857,3.8,0.0,0.5428571428571428,0.0,0.0,0.0,32.2,22.8,27.614285714285717,20.0,15.6,17.557142857142857
88,Boston,201236,6.6,2.6,3.814285714285714,18.0,0.0,8.128571428571428,0.0,0.0,0.0,27.8,22.2,25.485714285714288,20.0,15.0,17.928571428571427
89,Boston,201237,5.6,3.0,4.171428571428572,3.0,0.0,0.42857142857142855,0.0,0.0,0.0,27.8,20.6,23.74285714285714,16.1,11.7,13.657142857142857
90,Boston,201238,8.0,3.0,4.4714285714285715,15.5,0.0,2.6142857142857143,0.0,0.0,0.0,23.9,16.7,20.314285714285713,14.4,10.6,12.385714285714286
91,Boston,201239,6.2,3.1,4.314285714285714,20.1,0.0,3.7,0.0,0.0,0.0,23.3,13.9,18.485714285714288,15.0,9.4,11.985714285714286
92,Boston,201240,6.9,2.2,3.6285714285714286,2.8,0.0,1.1285714285714286,0.0,0.0,0.0,25.6,14.4,20.085714285714285,15.0,8.9,12.614285714285714
93,Boston,201241,6.0,2.8,4.828571428571428,4.8,0.0,1.3142857142857143,0.0,0.0,0.0,19.4,11.7,14.671428571428569,11.7,1.7,7.457142857142857
94,Boston,201242,6.2,2.8,4.685714285714285,4.1,0.0,1.0857142857142856,0.0,0.0,0.0,23.3,13.3,18.642857142857142,15.6,5.6,10.085714285714285
95,Boston,201243,7.6,1.8,3.5714285714285716,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,20.0,12.8,16.428571428571427,11.1,6.7,9.285714285714286
96,Boston,201244,13.9,3.8,6.114285714285714,26.9,0.0,5.8,0.0,0.0,0.0,17.2,11.1,13.571428571428571,11.7,3.3,7.771428571428571
97,Boston,201245,10.3,3.1,5.857142857142857,8.4,0.0,1.957142857142857,8.0,0.0,1.5714285714285714,16.1,4.4,9.200000000000001,4.4,-0.6,1.7285714285714289
98,Boston,201246,5.8,3.0,4.128571428571428,7.4,0.0,1.0571428571428572,0.0,0.0,0.0,18.9,5.0,10.299999999999999,8.3,0.6,2.9285714285714284
99,Boston,201247,7.5,2.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.4,8.557142857142859,4.4,-0.6,1.7285714285714289
100,Boston,201248,6.1,2.1,3.8428571428571425,3.8,0.0,0.6571428571428571,13.0,0.0,1.8571428571428572,11.1,0.0,4.914285714285714,1.1,-2.2,-0.2285714285714286
101,Boston,201249,7.1,2.2,3.8428571428571425,8.6,0.0,1.6714285714285713,0.0,0.0,0.0,15.0,5.0,10.314285714285715,6.1,-1.1,2.6285714285714286
102,Boston,201250,6.2,1.8,4.114285714285714,14.2,0.0,2.942857142857143,0.0,0.0,0.0,15.6,3.9,8.085714285714285,5.6,-1.7,0.7857142857142857
103,Boston,201251,9.5,3.8,6.3428571428571425,21.8,0.0,7.214285714285714,0.0,0.0,0.0,11.1,3.3,6.885714285714285,5.0,-1.7,1.7428571428571427
104,Boston,201252,10.8,3.6,6.185714285714285,42.4,0.0,9.571428571428571,56.0,0.0,10.571428571428571,8.3,-1.1,3.257142857142857,-0.6,-5.6,-2.6285714285714286
105,Boston,201301,6.4,3.5,5.242857142857143,0.0,0.0,0.0,0.0,0.0,0.0,6.1,-3.9,1.9857142857142855,-2.2,-13.9,-6.985714285714286
106,Boston,201302,6.8,1.0,3.7142857142857144,3.0,0.0,0.4714285714285714,0.0,0.0,0.0,10.6,3.9,7.071428571428571,4.4,-2.2,0.3857142857142857
107,Boston,201303,8.3,2.8,5.514285714285714,9.4,0.0,1.342857142857143,81.0,0.0,11.571428571428571,16.1,-1.1,7.142857142857143,5.6,-7.2,-1.1714285714285715
108,Boston,201304,7.8,4.6,6.114285714285714,0.3,0.0,0.12857142857142856,10.0,0.0,2.5714285714285716,0.0,-8.3,-3.957142857142857,-5.0,-15.6,-10.87142857142857
109,Boston,201305,12.0,2.0,5.7,7.9,0.0,2.1142857142857143,25.0,0.0,6.142857142857143,15.6,-2.8,4.128571428571428,0.6,-7.2,-3.642857142857143
110,Boston,201306,11.5,3.1,6.242857142857143,25.4,0.0,7.014285714285714,376.0,0.0,95.14285714285714,4.4,-6.7,-0.5,-3.3,-9.4,-6.828571428571428
111,Boston,201307,9.6,3.2,5.014285714285713,5.1,0.0,1.5,130.0,0.0,19.0,8.3,0.0,5.242857142857143,2.2,-7.8,-2.0714285714285716
112,Boston,201308,8.9,2.8,5.942857142857143,20.8,0.0,5.471428571428571,46.0,0.0,6.571428571428571,7.2,0.6,3.4857142857142853,0.0,-8.9,-3.414285714285714
113,Boston,201309,8.9,2.7,4.285714285714286,34.8,0.0,5.014285714285713,5.0,0.0,0.7142857142857143,6.7,4.4,5.3999999999999995,3.3,-2.2,0.39999999999999997
114,Boston,201310,10.6,3.5,7.114285714285714,23.9,0.0,5.271428571428571,267.0,0.0,47.57142857142857,6.1,2.8,4.371428571428571,1.7,-2.2,-0.7142857142857143
115,Boston,201311,7.5,3.7,5.471428571428571,7.4,0.0,1.0571428571428572,0.0,0.0,0.0,11.7,3.3,6.985714285714286,3.9,-6.1,-0.9428571428571428
116,Boston,201312,9.9,2.5,5.828571428571428,34.3,0.0,5.3999999999999995,160.0,0.0,27.285714285714285,8.9,0.6,4.057142857142858,0.6,-6.1,-2.1285714285714286
117,Boston,201313,6.2,3.6,4.571428571428571,1.3,0.0,0.3428571428571429,0.0,0.0,0.0,15.0,6.7,11.271428571428572,4.4,0.6,2.442857142857143
118,Boston,201314,8.5,5.4,6.7,3.0,0.0,0.42857142857142855,0.0,0.0,0.0,16.7,5.6,11.185714285714285,3.3,-0.5,0.6571428571428571
119,Boston,201315,8.5,2.7,4.4714285714285715,8.9,0.0,2.385714285714286,0.0,0.0,0.0,22.8,6.1,13.014285714285714,7.8,2.2,5.557142857142857
120,Boston,201316,8.0,4.3,5.8999999999999995,9.7,0.0,1.5714285714285714,0.0,0.0,0.0,23.9,9.4,16.5,11.7,2.8,6.271428571428571
121,Boston,201317,7.6,3.3,5.328571428571428,3.3,0.0,0.5857142857142856,0.0,0.0,0.0,20.6,6.1,13.799999999999999,8.9,2.2,5.885714285714286
122,Boston,201318,4.5,2.8,3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,21.1,11.1,15.328571428571427,8.9,4.4,7.214285714285714
123,Boston,201319,5.4,2.2,3.942857142857143,15.5,0.0,3.9857142857142853,0.0,0.0,0.0,22.8,12.8,19.52857142857143,15.0,6.1,10.957142857142857
124,Boston,201320,5.9,3.6,4.942857142857143,4.3,0.0,0.6142857142857142,0.0,0.0,0.0,27.8,15.6,19.442857142857143,12.2,6.7,9.385714285714286
125,Boston,201321,7.1,2.9,4.742857142857143,14.5,0.3,4.042857142857143,0.0,0.0,0.0,27.8,12.2,19.457142857142856,13.3,5.0,9.700000000000001
126,Boston,201322,7.0,2.9,4.714285714285714,21.3,0.0,3.042857142857143,0.0,0.0,0.0,34.4,17.8,27.37142857142857,22.2,8.3,16.342857142857145
127,Boston,201323,5.4,3.9,4.671428571428572,78.0,0.0,15.742857142857144,0.0,0.0,0.0,26.7,14.4,22.542857142857144,16.7,12.8,14.142857142857142
128,Boston,201324,5.2,3.7,4.4714285714285715,35.1,0.0,14.785714285714286,0.0,0.0,0.0,26.7,17.8,22.071428571428573,16.7,11.7,13.885714285714286
129,Boston,201325,5.9,3.1,4.542857142857143,16.0,0.0,3.8428571428571425,0.0,0.0,0.0,32.8,21.7,27.157142857142855,18.9,14.4,16.32857142857143
130,Boston,201326,6.0,3.1,4.685714285714285,11.4,0.0,3.7428571428571433,0.0,0.0,0.0,35.0,18.9,28.642857142857142,21.1,16.1,19.142857142857142
131,Boston,201327,5.6,3.4,4.685714285714285,0.8,0.0,0.1142857142857143,0.0,0.0,0.0,35.0,27.8,32.457142857142856,26.1,16.1,22.071428571428573
132,Boston,201328,5.7,2.2,3.642857142857143,4.3,0.0,0.7,0.0,0.0,0.0,33.9,22.2,26.97142857142857,22.8,18.3,19.685714285714287
133,Boston,201329,6.7,2.9,4.4,0.3,0.0,0.08571428571428572,0.0,0.0,0.0,37.2,26.1,33.41428571428572,26.1,20.0,23.728571428571428
134,Boston,201330,5.0,2.7,3.7714285714285714,44.7,0.0,11.042857142857143,0.0,0.0,0.0,31.1,18.9,25.314285714285713,20.0,15.6,18.185714285714287
135,Boston,201331,5.3,3.0,3.971428571428571,8.4,0.0,1.6714285714285713,0.0,0.0,0.0,29.4,26.1,27.7,20.0,18.3,19.12857142857143
136,Boston,201332,5.3,3.1,4.414285714285714,41.1,0.0,6.128571428571428,0.0,0.0,0.0,29.4,23.3,26.17142857142857,21.7,15.0,17.685714285714287
137,Boston,201333,6.3,2.4,3.7714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,28.9,22.8,25.32857142857143,18.9,15.6,17.385714285714283
138,Boston,201334,5.5,3.0,4.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,31.7,22.2,28.428571428571427,21.1,15.6,18.5
139,Boston,201335,5.0,2.2,3.7285714285714286,9.7,0.0,1.4714285714285713,0.0,0.0,0.0,28.9,19.4,25.47142857142857,21.1,16.1,18.485714285714288
140,Boston,201336,5.9,3.2,4.328571428571428,9.7,0.0,1.7142857142857142,0.0,0.0,0.0,27.8,21.1,25.400000000000002,20.6,11.1,15.385714285714286
141,Boston,201337,5.1,3.0,4.285714285714286,14.5,0.0,3.6000000000000005,0.0,0.0,0.0,36.1,20.0,25.87142857142857,20.0,11.1,15.385714285714286
142,Boston,201338,5.9,2.4,4.014285714285714,9.4,0.0,1.342857142857143,0.0,0.0,0.0,25.0,15.6,21.685714285714287,13.9,6.7,11.285714285714286
143,Boston,201339,5.8,1.7,3.542857142857143,0.0,0.0,0.0,0.0,0.0,0.0,20.6,16.7,18.414285714285715,13.9,8.3,11.357142857142858
144,Boston,201340,5.1,1.3,3.0428571428571423,7.9,0.0,1.242857142857143,0.0,0.0,0.0,27.8,16.7,21.74285714285714,16.7,10.6,13.971428571428572
145,Boston,201341,5.5,3.2,4.328571428571428,2.8,0.0,0.39999999999999997,0.0,0.0,0.0,25.6,16.1,18.414285714285715,15.6,8.9,11.028571428571428
146,Boston,201342,5.5,2.3,3.7142857142857144,0.8,0.0,0.18571428571428572,0.0,0.0,0.0,22.8,16.1,18.814285714285713,13.3,6.7,10.471428571428572
147,Boston,201343,6.1,2.6,4.742857142857143,0.8,0.0,0.1142857142857143,0.0,0.0,0.0,21.7,11.1,15.085714285714285,8.9,2.8,6.2
148,Boston,201344,9.4,1.7,4.328571428571428,1.3,0.0,0.5285714285714286,0.0,0.0,0.0,22.2,9.4,15.242857142857142,15.6,1.1,5.8
149,Boston,201345,6.2,3.3,4.928571428571429,5.6,0.0,0.9142857142857143,0.0,0.0,0.0,20.0,5.6,11.9,6.1,-0.5,3.114285714285714
150,Boston,201346,6.1,1.5,4.371428571428572,2.0,0.0,0.42857142857142855,0.0,0.0,0.0,16.7,3.3,11.514285714285714,5.0,-3.2,1.457142857142857
151,Boston,201347,10.0,2.2,5.757142857142857,6.4,0.0,1.457142857142857,0.0,0.0,0.0,19.4,-0.5,8.971428571428572,10.0,-6.0,0.8428571428571427
152,Boston,201348,7.9,2.7,5.071428571428571,45.5,0.0,7.8428571428571425,0.0,0.0,0.0,16.7,1.1,5.728571428571429,3.9,-7.7,-2.414285714285714
153,Boston,201349,4.8,1.8,3.314285714285714,7.6,0.0,1.457142857142857,3.0,0.0,0.42857142857142855,13.9,0.0,7.857142857142857,2.8,-2.7,1.0571428571428572
154,Boston,201350,8.4,4.7,5.985714285714286,16.3,0.0,4.942857142857143,81.0,0.0,17.714285714285715,6.1,-2.7,1.2142857142857142,-2.7,-11.6,-6.171428571428572
155,Boston,201351,6.2,3.4,4.8,13.5,0.0,1.9714285714285715,163.0,0.0,23.285714285714285,12.2,-2.1,5.742857142857142,5.0,-12.7,-3.1999999999999997
156,Boston,201352,5.2,2.6,4.057142857142857,33.5,0.0,7.442857142857143,8.0,0.0,1.1428571428571428,8.9,-2.1,3.7428571428571433,0.6,-9.3,-3.0
157,Boston,201401,7.8,3.6,5.557142857142857,9.7,0.0,2.2142857142857144,269.0,0.0,54.714285714285715,6.7,-9.9,-1.5142857142857145,-4.3,-16.6,-11.171428571428573
158,Boston,201402,8.8,2.2,5.571428571428571,13.7,0.0,3.1857142857142855,5.0,0.0,0.7142857142857143,15.0,-5.5,5.028571428571429,2.8,-13.8,-5.571428571428571
159,Boston,201403,6.6,1.4,3.7285714285714286,20.1,0.0,5.857142857142857,51.0,0.0,8.0,10.6,1.7,6.6,6.7,-1.0,1.157142857142857
160,Boston,201404,7.7,5.2,6.542857142857143,2.8,0.0,0.39999999999999997,99.0,0.0,15.714285714285714,5.0,-7.7,-2.6285714285714286,-3.2,-14.3,-10.685714285714285
161,Boston,201405,6.2,3.0,4.5,0.5,0.0,0.18571428571428572,0.0,0.0,0.0,12.8,-6.0,3.3000000000000003,0.0,-10.5,-5.8
162,Boston,201406,4.8,2.7,3.9714285714285715,28.2,0.0,4.757142857142857,272.0,0.0,45.857142857142854,5.0,-2.1,0.2285714285714285,-2.7,-7.7,-5.685714285714285
163,Boston,201407,8.9,3.4,6.0,34.3,0.0,7.299999999999999,91.0,0.0,26.857142857142858,2.8,-4.9,-0.3428571428571429,-1.6,-13.2,-6.414285714285714
164,Boston,201408,6.6,2.7,4.6000000000000005,6.4,0.0,2.8000000000000003,64.0,0.0,9.142857142857142,11.1,-1.6,5.571428571428571,1.1,-9.9,-3.1285714285714286
165,Boston,201409,7.3,3.1,4.928571428571429,0.5,0.0,0.07142857142857142,10.0,0.0,1.4285714285714286,7.2,-3.8,1.0571428571428572,-1.0,-12.1,-7.357142857142857
166,Boston,201410,5.2,2.1,3.8000000000000003,0.0,0.0,0.0,3.0,0.0,0.42857142857142855,12.8,-3.8,1.8714285714285717,-1.0,-11.6,-7.214285714285714
167,Boston,201411,8.2,2.2,5.414285714285714,10.9,0.0,1.9285714285714288,38.0,0.0,7.571428571428571,15.6,2.8,7.642857142857143,3.3,-8.8,-2.4
168,Boston,201412,7.5,3.7,5.285714285714286,7.4,0.0,1.0571428571428572,0.0,0.0,0.0,13.9,-2.7,5.971428571428572,2.8,-8.8,-3.1142857142857143
169,Boston,201413,11.6,4.5,6.8428571428571425,56.6,0.0,11.671428571428573,0.0,0.0,0.0,15.6,0.6,6.685714285714285,3.9,-8.2,-2.3857142857142857
170,Boston,201414,6.0,2.5,4.557142857142857,11.2,0.0,3.371428571428571,0.0,0.0,0.0,15.0,5.6,9.685714285714285,3.3,1.1,1.9857142857142858
171,Boston,201415,6.2,3.4,4.742857142857143,17.0,0.0,2.857142857142857,0.0,0.0,0.0,20.6,15.0,17.47142857142857,9.4,1.1,5.857142857142857
172,Boston,201416,10.6,3.9,6.6571428571428575,15.7,0.0,3.5428571428571423,8.0,0.0,1.1428571428571428,23.9,4.4,12.457142857142857,13.9,-0.5,3.5142857142857147
173,Boston,201417,9.3,2.9,5.185714285714285,5.8,0.0,2.2857142857142856,0.0,0.0,0.0,22.8,8.3,14.928571428571429,8.3,2.2,5.8
174,Boston,201418,7.6,2.5,5.3,15.7,0.0,3.557142857142857,0.0,0.0,0.0,20.6,6.7,14.057142857142859,10.0,5.0,7.557142857142857
175,Boston,201419,6.1,1.9,4.314285714285714,8.6,0.0,1.2285714285714284,0.0,0.0,0.0,26.7,15.0,20.342857142857145,16.7,8.3,10.87142857142857
176,Boston,201420,6.2,3.9,4.8,16.5,0.0,2.5714285714285716,0.0,0.0,0.0,29.4,11.1,20.942857142857143,15.0,7.8,11.585714285714285
177,Boston,201421,5.9,3.1,3.9,6.4,0.0,1.8285714285714287,0.0,0.0,0.0,20.6,13.9,17.542857142857144,11.7,10.6,11.114285714285714
178,Boston,201422,6.7,3.4,4.585714285714286,12.2,0.0,2.4714285714285715,0.0,0.0,0.0,26.1,10.0,18.17142857142857,12.8,6.1,9.457142857142857
179,Boston,201423,4.9,2.8,3.8285714285714287,19.8,0.0,3.342857142857143,0.0,0.0,0.0,28.3,15.6,22.857142857142858,19.4,12.8,14.757142857142858
180,Boston,201424,5.5,3.4,4.485714285714286,21.6,0.0,5.085714285714286,0.0,0.0,0.0,27.2,17.2,22.7,18.9,14.4,15.299999999999999
181,Boston,201425,6.4,3.1,4.642857142857143,0.5,0.0,0.07142857142857142,0.0,0.0,0.0,30.6,21.7,25.97142857142857,20.0,13.9,16.82857142857143
182,Boston,201426,6.6,3.0,4.4,7.1,0.0,1.0142857142857142,0.0,0.0,0.0,31.7,22.2,27.385714285714283,18.9,15.0,15.971428571428572
183,Boston,201427,7.6,3.6,5.914285714285714,47.8,0.0,9.114285714285714,0.0,0.0,0.0,33.3,24.4,30.0,22.8,15.0,19.071428571428573
184,Boston,201428,6.9,3.0,5.214285714285714,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,33.3,22.8,28.885714285714283,22.8,16.7,19.857142857142858
185,Boston,201429,4.8,2.3,3.6,21.6,0.0,5.514285714285714,0.0,0.0,0.0,30.0,22.2,25.685714285714283,21.7,16.1,19.285714285714285
186,Boston,201430,5.8,2.6,4.157142857142857,8.9,0.0,1.2714285714285716,0.0,0.0,0.0,33.3,22.8,27.928571428571427,21.7,16.1,17.942857142857143
187,Boston,201431,4.7,2.3,3.5428571428571423,2.8,0.0,0.5142857142857142,0.0,0.0,0.0,28.9,21.1,25.557142857142857,18.3,16.7,17.385714285714286
188,Boston,201432,4.3,3.4,3.642857142857143,0.3,0.0,0.08571428571428572,0.0,0.0,0.0,29.4,25.6,27.228571428571428,21.1,16.1,18.571428571428573
189,Boston,201433,6.4,3.6,4.571428571428571,26.9,0.0,3.8428571428571425,0.0,0.0,0.0,28.9,20.6,25.571428571428573,18.3,15.6,17.15714285714286
190,Boston,201434,4.6,2.3,3.4428571428571426,2.0,0.0,0.2857142857142857,0.0,0.0,0.0,26.1,22.2,23.314285714285713,17.2,15.0,16.114285714285714
191,Boston,201435,6.0,3.0,4.871428571428572,13.7,0.0,2.0285714285714285,0.0,0.0,0.0,32.8,21.7,27.77142857142857,19.4,14.4,17.599999999999998
192,Boston,201436,6.5,3.4,4.514285714285714,5.6,0.0,1.3857142857142857,0.0,0.0,0.0,33.9,24.4,30.214285714285715,22.2,17.2,20.314285714285713
193,Boston,201437,5.9,3.5,4.457142857142857,3.3,0.0,0.4714285714285714,0.0,0.0,0.0,26.7,18.9,21.2,16.7,11.1,14.214285714285714
194,Boston,201438,5.1,2.1,3.5,0.3,0.0,0.04285714285714286,0.0,0.0,0.0,27.8,13.3,20.87142857142857,17.2,7.8,11.428571428571429
195,Boston,201439,6.8,2.2,3.442857142857143,0.0,0.0,0.0,0.0,0.0,0.0,30.6,16.7,22.785714285714285,15.6,10.0,12.714285714285714
196,Boston,201440,7.2,3.4,4.8428571428571425,29.5,0.0,6.771428571428572,0.0,0.0,0.0,23.3,12.8,15.785714285714286,13.9,8.9,11.585714285714285
197,Boston,201441,6.4,2.2,4.5,7.9,0.0,1.2142857142857142,0.0,0.0,0.0,22.8,12.2,18.32857142857143,14.4,6.1,9.842857142857143
198,Boston,201442,6.4,3.4,4.785714285714286,16.0,0.0,2.2857142857142856,0.0,0.0,0.0,27.2,13.3,21.114285714285717,16.1,6.1,12.22857142857143
199,Boston,201443,11.1,3.3,6.5,57.2,0.0,11.514285714285716,0.0,0.0,0.0,17.8,11.1,14.357142857142858,10.0,3.9,8.014285714285714
